,Unnamed: 0,Unnamed: 0.1,tweet,dogruluk,tahmin,durum
1211,1211,1211,2021 yili icin belirlenen asgari ucrette net rakamlar asgariucret  httpstcojofswgvuwf,0,0,0
1212,1212,1212,3000₺ de olsa 4000₺ de olsa gelen zamlar da buna gore olacak artik beklentimiz zam almak degil alim gucunun yukseltilmesi olmalidir asgariucret,0,0,0
1213,1213,1213,2825 tl bekar calisan asgari ucreti evli ve 3 cocugunuz var ise 3013 tl oluyor   es ve 3 cocuk icin bir aylik 188 tl bunu hesaplayan komisyon komple bekar ve kisir sanirim  asgariucret,1,1,0
1214,1214,1214,bakan zehra zumrut selcuk yeni  asgariucret  2825 tl dedi halkimiz temsili  httpstcoeo9rqzbrtx,1,0,0
1215,1215,1215,adaletin en buyuk dusmanlari halinden memnun asgari kolelerdir‼️  asgariucret,0,0,0
1216,1216,1216,1hukumetin acikladigi ucret asgari gecim ucreti degil asgari aclik ucretidir ekonomik kriz ve pandemi sartlarinda darbogazda olan borclanan emekciye 2825 lirayi reva gormek ancak sermaye cevrelerinin bir avuc zengin sinifin vicdaninda yer bulabilir asgariucret  httpstcob7f9yttcig,1,1,0
1217,1217,1217,bakan selcuk asgari ucretin gecen yila gore  2156 oraninda 500 tl yukseldigini iletti  gelismeler icin bizi takip edinasgariucret  httpstcop8eljmhj9k,0,0,0
1218,1218,1218,asgari ucret rakamla 2825 yaziyla i̇ki bin sekiz yuz yirmi bes konusmayla halk hep iki bir atmaz bu tavlada baska zarlar da var mesela duses goreceksiniz asgariucret,1,1,0
1219,1219,1219,alkis mi bekliyorsunuz   bir ailenin 1 ay gecinecegi rakam basinizdaki esarp boynunuzdaki kravat  2825₺   asgariucret  httpstcoe53zujd1ko,1,0,0
1220,1220,1220,asgariucret net 2825 lira oldu herkes gule gule harcasin mesele asgari ucretin miktari degil yonetenlerin maaslari ile asgari ucretlilerin maaslari arasindaki ucurum bi anlatabilsek,1,1,0
1221,1221,1221,yillardir asgari ucretin ne kadar oldugunun bir onemi olmadigini onemli olanin asgari ucretin alim gucunun nasil oldugunu anlatmaya calistigim icin linc yiyorum  asgari ucret isterseniz 5000₺ olsun ekmek 7₺ oldu mu sizin cebinizdeki para artmaz tam tersi azalir  asgariucret,0,0,0
1222,1222,1222,asgariucret sagolun var olun  httpstcovtli2mqcmb,0,0,0
1223,1223,1223,masallah   barekallah   harca harca bitmez ❗️   2825 tl    asgariucret,1,0,0
1224,1224,1224,yapacaginiz zammin aq   asgariucret  httpstcovsmzm78syh,0,0,0
1225,1225,1225,i̇lk bakista iddia orani gibi duruyo sonra bi bakiyon 90 kurusu var o zaman anliyosun   asgariucret,0,0,0
1226,1226,1226,hayir yani ne bekliyorduk ki  ne bekliyorduk   sadece maddi degilvicdani bir mesele olan asgariucret 282590  sarayin harcamalarindan bahsetmiyorum neyse ki  chp li belediyeler var ✌️✌️  httpstcossxcifsucu,1,0,0
1227,1227,1227,vardiya yemeginde cikan portakali cocuguna goturen iscinin yasadigini yasamayan asgari ucreti belirleyemez  asgariucret,0,0,0
1228,1228,1228,5 litrelik sivi yagin 60 bir koli yumurtanin 35 tl oldugu yerde hic mi utanmadiniz 2825 tl verirkenyaptiginiz ve yapacaginiz zamlarla verdiginizi zaten fazlasiyla geri aliyorsunuz asgariucret,1,0,0
1229,1229,1229,2021 i̇sci maaslari en dusuk  i̇zmir bsb en dusuk isci ucreti 3500₺  eskisehir bsb en dusuk isci ucreti 3350₺  ankara bsb en dusuk isci ucreti 3100₺  adana bsb en dusuk isci ucreti 3100₺   turkiye geneli en dusuk isci ucreti 2825₺  yonetemi̇yorsunuz asgariucret,1,0,0
1230,1230,1230,nasil oderiz bu iyliginizin karsiligini 🤬 asgariucret  httpstcobw2xgh6ly9,0,0,0
1231,1231,1231,bakanimiz sn zehra zumrut selcuk  “1 ocak 2021 tarihinden itibaren gecerli olacak asgari ucret  📌brut 3577 lira 50 kurus  📌net 2825 lira 90 kurus olarak belirlenmistir  boylece gecen yila gore net asgari ucret 500 tl artmis  2156 oraninda yukselmis oldu” asgariucret,1,1,0
1232,1232,1232,asgariucret 2825 tl harca harca bi̇tmez artik,1,0,0
1233,1233,1233,asgari ucreti belirleyenler asgari ucretle gecinmedikce belirlenen hicbir asgari ucret hakca olmayacak  buna ek olarak 100 zam da yapilsa alim gucu 120 dustugu zaman yapilan 100’luk zammin bir anlami kalmiyor   asgariucret,0,0,0
1234,1234,1234,2021 yili asgari ucret rakami belli oldu   2021de gecerli olacak asgariucret  rakami brut 3 bin 577 lira 50 kurus net 2 bin 825 lira 90 kurus net olarak aciklandi hayirli olsun  httpstcorqa9rzvlii,1,1,0
1235,1235,1235,2825 liraya muhtac kalin insallah ❗️  asgariucret,1,0,0
1236,1236,1236,brut 3 bin 577 lira net  2 bin 825 lira  bize gore insanca yasama cok uzak iktidara gore ise yuksek asgariucret artisini gorunce erken secim mi geliyor acaba diye dusunmeden edemiyor insan,0,0,0
1237,1237,1237,asgari ucret degisimi asgariucret  httpstcok2kbqm6jop,0,0,0
1238,1238,1238,asgari ucrete degil 500₺  5 bin ₺ zam yapilsa memnun olmayacak olan olmaz  asgariucret,0,0,0
1239,1239,1239,luks icinde yasayan siyasilerden evine zor ekmek goturup ay sonunu getiremeyen halka tokat gibi bir cevap olmus 2825 tl asgariucret  4 maas alan siyasiler evinde huzurla uyuyorsa diyecek sozum yok bu ulkede yoklukla sinandigi halde siyasileri alkislayan aptallar da var,1,1,0
1240,1240,1240,2021 yili asgari ucret net 2825₺ olarak belirlendi   ekim ayinda aciklanan yoksulluk siniri 5060₺ iken 21’lik artisi ovunerek aciklamaya ve bu artisa sevinmeye gerek gormuyorum  asgariucret   ghaist,1,0,0
1241,1241,1241,fazla soze gerek yok “mustehak” asgari ucret 2825 lira 90 kurus   asgariucret  httpstco3xno0z9mzf,1,1,0
1242,1242,1242,yasam standartlari hayat pahaliligi ortadayken ve yandaslar hala bine bin katarken asgariucret tabiki de beklenenin altinda olacaktivatandasi ne zaman dusunduler ki  yaziklar olsun,0,0,0
1243,1243,1243,geldiler 1 iscinin 1 ailenin yil boyu ekmek kapisi olan ucreti 20 dakikada aciklayip 2825 lira dediler ve gittiler asgariucret,1,0,0
1244,1244,1244,asgariucret aciklandi yeni askeri ucret 2825 tl olup beklentilerin altinda kaldi 2020ninkaybedeni sondakika pazartesi  httpstcod8pwzswj2s,1,0,0
1245,1245,1245,asgari ucret 2825 tl olmus  brut ile net arasindaki kesintilerin 751 kusur tl olmasina mi asgari ucretin bu kadar az olmasina mi on binler kazanan vasifsiz  kisilerin dalga gecer gibi vatandasin maasini belirlemesine mi yanalim asgariucret,1,1,0
1246,1246,1246,net maas 255759 tl agi̇ dahil 282590 oluyor asgariucret  httpstcofzhcf1mkwp,1,0,0
1247,1247,1247,bear grylls bu bolumde turkiye de asgari ucretle 1 ay boyunca gecinmeye calisiyor asgariucret  httpstcohczjrpt3in,0,0,0
1248,1248,1248,2013de 419 dolar olan asgari ucret bugun yapilan zamla 377 dolar oldu asgariucret,0,0,0
1249,1249,1249,bunun adi iscisin sen isci kal  yoksulsun sen yoksul kal    asgariucret,0,0,0
1250,1250,1250,bakanimiz sn zehra zumrut selcuk  “1 ocak 2021 tarihinden itibaren gecerli olacak asgari ucret  📌brut 3577 lira 50 kurus  📌net 2825 lira 90 kurus olarak belirlenmistir  boylece gecen yila gore net asgari ucret 500 tl artmis  2156 oraninda yukselmis oldu” asgariucret  httpstcovocfxmzvpq,1,1,0
1251,1251,1251,2 bin 825 tl oldu asgari ucret yeni yilda elektrik su dogalgaz yag seker tuz ekmek alayina zam zam zam zam geliyor yani asgari ucrete yaptiginiz bu zam boka yaramayacak kasikla verip kepceyle geri alacaksiniz emekciden isciden  asgariucret,1,0,0
1252,1252,1252,abartili geldi bence cok verdin reis geri cek zammi hic vermeseydin daha iyi asgariucret  httpstco7h9wbaihk6,0,0,0
1253,1253,1253,ekim ayinda aciklanan yoksulluk siniri 5060 tl iken gogsunuzu gere gere acikladiginiz 2021 asgari ucret 2825 tl soyleyeceklerim bu kadar  asgariucret zehrazumruts  httpstco76xl1hpzte,1,1,0
1254,1254,1254,son dakika asgariucretin aciklanmasindan sonra 4 kisilik bir ailenin maksimum kullanabilecegi sivi yag orani da aciklandi  httpstco2tvp0gau5u,0,0,0
1255,1255,1255,daha cok dua edelim beyler asgari ucreti seri halde yoksulluk sinirina yaklastirmak icin asgariucret  httpstcowdlxafey1k,0,0,0
1256,1256,1256,asgariucret 2825 tl oldu  pazartesi,1,0,0
1257,1257,1257,erken secim mi geliyor bana mi oyle geliyor neyse iyi calisan hak ettigini alsin da asgariucret  httpstcobxsc0u0td1,0,0,0
1258,1258,1258,sizler  erbakan hocamizi  daha cok ararsiniz  asgariucret  httpstcoo9jq0ksxyo,0,0,0
1259,1259,1259,asgari ucret 2825 tl olmus yaziklar olsun zor gecinen organ mafyasina her an tehlikede olan uyusturucu saticisina kit kanat gecinen mafyaya ve en onemlisi kahvehane de kart oynayamayan sevgili halkima bu para nasil yetecek asgariucret,1,1,0
1260,1260,1260,sondaki̇ka  sayin bakan zehrazumruts asgari ucreti acikladi  2021’de asgari ucret brut 3577 tl net 2825 tl olarak belirlendi  asgariucret,1,0,0
1261,1261,1261,asgariucret 5 maas alip kendi kafalarina gore kendi maasina zam yapanlar sira asgari ucrete gelince an itibariyle boyleler  asgariuecret  httpstcoovtq8kxrqf,0,0,0
1262,1262,1262,asgari ucretten aylik alinan sigorta primi 752 tl soyleyeceklerim bu kadar   asgariucret,0,0,0
1263,1263,1263,asgariucret artti vergiler de artacak her sey cok komik yasaniyor,0,0,0
1264,1264,1264,mutlu etmediniz simdi mutlu olabilirsiniz yeter artik alayiniz gidin ya asgari asgariucret  httpstco4pvmzrluww,0,0,0
1265,1265,1265,2021 yili asgari  ucreti 2825 tl oldu anlik  asgariucret  httpstcouuy9ixzgzc,1,1,0
1266,1266,1266,cumhurbaskanimizin insiyatifiyle 3bine yuvarlanabilecegini dusunuyorum diyen yavsak yandas medya mensuplari siz de geberseniz keske asgariucret,0,0,0
1267,1267,1267,asgari ucret 2021 yili icin gecerli olacak rakam aile ve calisma bakani selcuk tarafindan aciklandi asgariucret   httpstco5ryunvsiob  httpstcokikfhpelut,0,0,0
1268,1268,1268,asgariucret   2825 tl 3 cocuk yaptiysan  3013 tl  cocuk basina ayda 62 tl   twet bu kadar  2021varolmak  httpstcozfo5is5j4f,1,1,0
1269,1269,1269,ekim ayinda aciklanan yoksulluk siniri 5060 tl iken gogsunuzu gere gere acikladiginiz 2021 asgari ucret 2825 tl   diyecek soz bulamiyorum   asgariucret,1,1,0
1270,1270,1270,asgari ucret degisimi asgariucret  httpstcok76xp5ylqv,0,0,0
1271,1271,1271,2 bin 825 lira 90 kurus asgariucret asgari  httpstco2ncvbirfp4,1,1,0
1272,1272,1272,mama 2800 e ne alinir asgariucret  httpstcouizz1pg6vl,1,0,0
1273,1273,1273,hadi i̇yîsiniz yine fakirler bak coooook paramiz oldu asgariucret 🙃🤔🤫🤭🤐🤨😴😔  httpstcolzcpye7vnq,0,0,0
1274,1274,1274,askerlere neden boyle yapiyosunuz  asgariucret aydogankck  httpstcog9j9xefda0,0,0,0
1275,1275,1275,yaziklar olsun hepinize😤 asgariucret asgari  httpstcoqywvqfpp28,0,0,0
1276,1276,1276,asgariucret i belirleyenler 1 hafta gecinebilirmisiniz bu parayla ,0,0,0
1277,1277,1277,asgari ucret aciklandi asgariucret    httpstco8gvvfjkbni  httpstcojxa8q4ytgf,0,0,0
1278,1278,1278,asgari ucret 282590 bunu uygun gorenlerin iki kati fiyati kravatlari var asgariucret,1,0,0
1279,1279,1279,son dakika 2021 yili asgari ucret rakami belli oldu  bakan zehra zumrut selcuk 2021de gecerli olacak asgariucret ucret rakamini brut 3 bin 577 lira 50 kurus net 2 bin 825 lira 90 kurus net olarak acikladi  httpstcofdarzx88jp,1,1,0
1280,1280,1280,asgari 2825 tl oldu diye sevinenler var hayret ediyorum asgariucret,1,0,0
1281,1281,1281,asgari ucret  2 bin 825 tl olarak aciklandi  sahilde arkadaslarla kutla yaptik   asgariucret  httpstcog5gvusvlhc,1,0,0
1282,1282,1282,insan onuruna yarasir  ucret bu mu 2 bin 825  tl ile nasil gecinilir isci  temsilcileri uzlasmadi hukumet  ve isveren  yine elele  asgariucret,1,0,0
1283,1283,1283,asgari ucret 2021 yili ici net 2 bin 825 lira 90 kurus olarak belirlendi anadoluajansi asgariucret  httpstcoiju2joknnd,1,1,0
1284,1284,1284,asgari ucret belli oldu 2825 tl asgariucret,1,0,0
1285,1285,1285,ekim ayinda aciklanan yoksulluk siniri 5060 tl iken gogsunuzu gere gere acikladiginiz 2021 asgari ucret 2825 tl soyleyeceklerim bu kadar  asgariucret zehrazumruts,1,1,0
1286,1286,1286,sayin bakan esarbinizin fiyatini sormadik asgari ucret ne oldu acaba  asgariucret asgariuecret3100tl  httpstcoaendytbmsp,0,0,0
1287,1287,1287,2021 yili icin asgari ucret yuzde 21 artisla 2825 tl olduasgariucret,1,1,0
1288,1288,1288,i̇sciyi gercek enflasyonun altinda inim inim inletmeye devam zehir zikkim olsun  asgariucret 2825 tl,1,0,0
1289,1289,1289,sondaki̇ka 2021’de asgari ucret brut 3577 tl net 2825 tl olarak belirlendi  asgariucret,1,0,0
1290,1290,1290,asgari ucret 2825 tl oldu insanlarla dalga gecmeye devam ediyorlar asgariucret,1,0,0
1291,1291,1291,sondaki̇ka 2021’de asgari ucret net 2 bin 825 tl olarak belirlendi  asgariucret  httpstcov31foirmec,1,0,0
1292,1292,1292,son daki̇ka   2324 tl olan asgari ucret 2021de 2825 tl oldu   asgariucret,1,0,0
1293,1293,1293,akp bugun halkina ulufe bagisi icin karar verecek  en az 3100tl olmasi gereken ulufe size gore acaba ne kadar olacak   asgariucret acikalandamaskeyehayir  httpstcoixvsh9msyj,0,0,0
1294,1294,1294,akp bugun halkina ulufe bagisi icin karar verecek  en az 3100tl olmasi gereken ulufe size gore acaba ne kadar olacak   asgariucret acikalandamaskeyehayir  httpstcojfwnqw4ye1,0,0,0
1295,1295,1295,konya tuzlukcu  en dusuk isci ucreti 4500₺  i̇zmir bb en dusuk isci ucreti 3500₺  eskisehir bb en dusuk isci ucreti 3350₺  mersin bb  en dusuk isci  ucreti 3300₺  ankara bb en dusuk isci ucreti 3100₺  adana bb en dusuk isci ucreti 3100₺  asgariucret,0,0,0
1296,1296,1296,2324 tl olan asgari ucret ne kadar artacak karar bugun aciklanabilir   turki̇s haki̇s di̇sk i̇nsan onuruna yarasir olmali  turki̇s 3 bin liranin uzerinde olmali  di̇sk net 3 bin 800 tl   turki̇s kasim arastirmasi   aclik siniri  2516 yoksulluk siniri 8197   asgariucret,0,0,0
1297,1297,1297,21 gun once gereken tahmin yapilmistir hadi beni utandirin asgariucret  zehrazumruts  turkiskonf  httpstcoe5m0yhq9xk,0,0,0
1298,1298,1298,kismetse bugun aciklanacak hic merak etmeyin sukredin yeter buyuklerimiz en iyisini bilir vakif  asgariucret  pazartesi  httpstcoauphgunhtm,0,0,0
1299,1299,1299,2020nin son pazartesi nden herkese gunaydin dertleriniz asgariucret kadar az sevincleriniz milletvekillerinin maasi kadar cok olsun gunaydin  hayirlihaftalar,0,0,0
1300,1300,1300,asgariuecret4000   httpstcovzelrxgnl8  asgariuecret3100tl asgariuecret asgariucret geceyebirnot geceyenotum geceyebirsozbirak,0,0,0
1301,1301,1301,hukumetten asgari ucret konusunda erbakan durusu bekliyoruz asgariucret3100tl  asgariucret  necmettinerbakan,0,0,0
1302,1302,1302,adaleti twitterdan arayan bir millet olduk malesef saglikciyoksayilamaz  saglikciyaasgaridenazmaas saglikciyaseyyanenzam saglikcilartakipte saglikcininmaasiyatmadi asgariucret  aylinsozer  seldatas vesiledonmez kadinkatliamivar  tekalimda60bin      ,0,0,0
1303,1303,1303,asgariucret 👇👇  httpstcoivi494yyae,0,0,0
1304,1304,1304,son 1 yil icerisinde temel gida urunleri olan yumurta 76  domates 68  kuru sogan 38  mercimek 67  aycicek yagi  43  et  37  un ve ekmek ort 25 zamlanirken asgariucret 215 artis ile 282590 tl oldu,1,1,0
1305,1305,1305,30122020 mansetimiz aylinsozer asgariucret veto cinasisi irkcisedaakgul 2020yebirsozbirak btmnbld batmanvaliligi zehrazumruts suleymansoylu hcemal571 haksiad72  httpstco0pbgpkdgrl,0,0,0
1306,1306,1306,almanya da en dusuk ucret yaklasik 1500 € saat ucreti 935€ yani bir alman vatandasi asgari ucretle 1500 sise litrelik yag alabilirken turkiyede asgari ucret 2825 lira oldu biz burda o parayla ancak 190 sise litrelik yag alabiliyoruz   asgariucret yag,1,1,0
1307,1307,1307, httpstcovdiyo0nazx 2021asgariucret asgariucret asgariucret2021 asgariuecret2825tl btp huseyinbashaberleri btphaberleri mem milliekonomimodeli haydarbas ekonomimasalibitti  httpstcocpe4ojyatz,1,0,0
1308,1308,1308,kasikla verdik vidanjorle geri aliyoruz donemi baslamistir i̇lk zam haberi motorlu tasitlar vergisi ile  geldi siradaki gelsin  huuup ceeeeekkk asgariucret millet3100cumhur2825  httpstcomfgndb1lqe,0,0,0
1309,1309,1309,ben anladim bunlar bizim gelmisimizi gecmisimizi silecekler yani eger biz onlari silmezsek  tabi ki tarihten  asgariucret,0,0,0
1310,1310,1310,losanteyeruhsatcocuklaraumut losanteyetamruhsat losevetamruhsat  kadinlaridegilkatillerinidurdurun cocuklarsusarsensusma asgariucret ayseucar5,0,0,0
1311,1311,1311,yeni butceye gore cumhurbaskanligi her 22 saniyede bir asgari ucret diyanet i̇sleri baskanligi ise 7 saniyede bir asgari ucret harcayacak   dun cayy ocaginda calisan 4 cocuk babasi yurttas kendini asarak yasamini sonlandirmisti  asgariucret  gecinemiyoruz  httpstcors7vv7r1yv,0,0,0
1312,1312,1312,asgari ucret bekar icin 2825 ₺   evli icin 2879 ₺  aradaki 54 ₺ icin evlenmeye degmez hayatinizi karartmayin😅  asgariucret,1,0,0
1313,1313,1313,2020 asgari ucret  386 dolar  2021 asgari ucret  376 dolar  ama oyle demeyin zam geldi asgariucret  notdolarla maas almiyorum soracak olanlara belirteyim,0,0,0
1314,1314,1314,twitterda dunneoldu en cok konusulan konular 1 birmilyoni̇ssizogretmen 2 saglikciyoksayilamaz 3 asgariucret 4 uygurlari̇adeedilemez 5 alnaz  eceyasar unalkaraman cihangirceyhan sozlesmeliyekadromujdesi dilancicekdeniz  tnrolmez eceysr ceyhangir dilandeniiz  httpstcoeql0jvezef,0,0,0
1315,1315,1315,asgariucret  i̇sciyi gecim sikintisina hapseden asgariucret  iscinin cocugunda isci olsun diye asgariucret  isci borca batsin diye asgariucret  isci insan gibi yasayamasin diye asgariucret  isci doymasin diye asgariucret  millet3100cumhur2825  httpstcolm2olbzqik,0,0,0
1316,1316,1316,wonmania uyeleri yilbasi biletleri bizden🎁❤  bilzerianbettin yilbasi bileti dagitiyor🔥 asgariucret e inat🎈 maksimum oduller ❤  5️⃣ tam bilet🎊 5️⃣ yarim bilet ☃️ 1️⃣0️⃣ ceyrek bilet🎄   2️⃣0️⃣ uyemize 2️⃣0️⃣ yilbasi bileti ☃️🎄  yeniyil yilbasi   📲🖥 httpstcoaxadsdwrvh  httpstco2lqxzchvyt,0,0,0
1317,1317,1317,gunaydin can yoldaslarim ✊ ataturkun cocuklari 🇹🇷 asgariucret 282590 tl tirmaliyanlarim kuruekmek degil nutellali gunler yakindir guzel gunler gorecegiz si̇zleri̇ saraylarda yasatacgim🤭balkondan konusucaksiniz😂gunesli̇ gunler gorecegiz cocuklar range rover lari mavi̇li̇klere 🚀,1,0,0
1318,1318,1318,90kurusla bir avuc cekirdek alip olup biteni izlemekten baska bir sey yapamayiz diye dusunuyorum 😂😂😂😁 nihatsirdar  sali asgariucret  httpstcotzqs3nqkf2,0,0,0
1319,1319,1319,ekmek pahaliemek ucuzdutolstoy  harca harca bitmez😡😡asgariucret,0,0,0
1320,1320,1320,millet i̇tifakinin belediyelerinin verdigi asgariucret   i̇zmi̇r   3500 ₺ eski̇sehi̇r 3350 ₺ ankara 3100 ₺ i̇stanbul 3100 ₺ mersi̇n  3300 ₺ adana   3100 ₺ konya’nin tuzlukcu belediyesi 4500 ₺  hukumetin verdigi asgariucret 2825 ₺  karar seni̇n turki̇ye  httpstcon7dn5hcde8,1,0,0
1321,1321,1321,2021 yilindan itibaren bodrum belediyesi ve bagli sirketleri bunyesinde calisan mesai arkadaslarim icin asgari ucret net 3100 tl olacaktir  bodrum icin ozveriyle emek veren mesai arkadaslarima hayirli olsun asgariucret3100tl asgariucret  httpstcoqdkaquasli,1,0,0
1322,1322,1322,sabah sabah  bakiyorum zihni yine fullemissiniz ucanlarkacalarziplayanlarasiklar massallahiniz var sizinle gunaydinlasmamak elde degil   i̇nsallaha takili kalmasin butun isleriniz  hayirlisiyla  g u n a y d i n sali asgariucret hayirlisabahlar,0,0,0
1323,1323,1323,i̇lkokul cocugu degiliz ki acik yaraya yarabandi yapistirinca  i̇yilesecegine duzelecegine i̇nanalim  gunaydin  asgariucret  birciftsoezuemvar,0,0,0
1324,1324,1324,video duzenleme  akif tanrikulu video alinti  via ankara hasanoglan koy enstitusu youtube kanali  milletbikti asgariuecret3100tl  asgariucret asgariucret2021  gazimustafakemalataturk  canakkalegecilmez,0,0,0
1325,1325,1325,bir baskadir benim turkiyem 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷  gunaydinlar  hayirli  gunleri̇mi̇z olsun  hersey gonlunuzce olsun  hakkimizin en kiza zamanda alabilmek dileyiyle  herkese saglikli  mutlu gunler di̇leri̇m🙏  asgariucret emeklilikteyasatakilanlar,0,0,0
1326,1326,1326,sokaga cikma cezasi 3150 ₺ asgari ucret 2825 ₺ benim guzel ulkem 🇹🇷 asgariucret,1,0,0
